module,unit,knot_index,grad_norm
net.5,7,16,0.0
net.5,7,17,0.0
net.5,7,18,0.0
net.5,7,19,0.0
net.5,7,20,0.0
net.5,8,0,0.0
net.5,8,1,0.0
net.5,8,2,0.0
net.5,8,3,0.0
net.5,8,4,0.0
net.5,8,5,0.0
net.5,8,6,0.0
net.5,8,7,0.0
net.5,8,8,0.0001643678388063563
net.5,8,9,0.0015455554239451885
net.5,8,10,0.006514775101095438
net.5,8,11,0.0010486902465345338
net.5,8,12,0.0
net.5,8,13,0.0
net.5,8,14,0.0
net.5,8,15,0.0
net.5,8,16,0.0
net.5,8,17,0.0
net.5,8,18,0.0
net.5,8,19,0.0
net.5,8,20,0.0
net.5,9,0,0.0
net.5,9,1,0.0
net.5,9,2,0.0
net.5,9,3,0.0
net.5,9,4,0.0
net.5,9,5,0.0
net.5,9,6,0.0
net.5,9,7,0.0
net.5,9,8,0.00010499874588276725
net.5,9,9,0.0004166070357314311
net.5,9,10,0.0002682202321011573
net.5,9,11,0.00046319904140545987
net.5,9,12,0.001655682222917676
net.5,9,13,0.0006535093853017315
net.5,9,14,0.0
net.5,9,15,0.0
net.5,9,16,0.0
net.5,9,17,0.0
net.5,9,18,0.0
net.5,9,19,0.0
net.5,9,20,0.0
net.5,10,0,0.0
net.5,10,1,0.0
net.5,10,2,0.0
net.5,10,3,0.0
net.5,10,4,0.0
net.5,10,5,0.0
net.5,10,6,0.0
net.5,10,7,0.0
net.5,10,8,0.0003349888156662928
net.5,10,9,0.0009949021878128406
net.5,10,10,0.0013815225684083998
net.5,10,11,0.004504623240791261
net.5,10,12,0.0017125019803643227
net.5,10,13,0.0
net.5,10,14,0.0
net.5,10,15,0.0
net.5,10,16,0.0
net.5,10,17,0.0
net.5,10,18,0.0
net.5,10,19,0.0
net.5,10,20,0.0
net.5,11,0,0.0
net.5,11,1,0.0
net.5,11,2,0.0
net.5,11,3,0.0
net.5,11,4,0.0
net.5,11,5,0.0
net.5,11,6,0.0
net.5,11,7,0.0
net.5,11,8,0.0
net.5,11,9,0.0
net.5,11,10,0.0019756080873776227
net.5,11,11,0.005567618005443364
net.5,11,12,0.003821588878054172
net.5,11,13,0.0010820265742950141
net.5,11,14,7.467491968782269e-06
net.5,11,15,0.0
net.5,11,16,0.0
net.5,11,17,0.0
net.5,11,18,0.0
net.5,11,19,0.0
net.5,11,20,0.0
net.5,12,0,0.0
net.5,12,1,0.0
net.5,12,2,0.0
net.5,12,3,0.0
net.5,12,4,0.0
net.5,12,5,0.0
net.5,12,6,0.0
net.5,12,7,0.0025848927907645702
net.5,12,8,0.003119087195955217
net.5,12,9,0.0009421726208529435
net.5,12,10,0.0011295394360786304
net.5,12,11,0.00017866686357592698
net.5,12,12,0.0
net.5,12,13,0.0
net.5,12,14,0.0
net.5,12,15,0.0
net.5,12,16,0.0
net.5,12,17,0.0
net.5,12,18,0.0
net.5,12,19,0.0
net.5,12,20,0.0
net.5,13,0,0.0
net.5,13,1,0.0
net.5,13,2,0.0
net.5,13,3,0.0
net.5,13,4,0.0
net.5,13,5,0.0
net.5,13,6,0.0
net.5,13,7,0.0
net.5,13,8,1.762463512022805e-05
net.5,13,9,0.0012594228610396385
net.5,13,10,0.001961509435204789
net.5,13,11,0.0006657750745944213
net.5,13,12,0.0004633239077520557
net.5,13,13,2.791600394402849e-06
net.5,13,14,0.0
net.5,13,15,0.0
net.5,13,16,0.0
net.5,13,17,0.0
net.5,13,18,0.0
net.5,13,19,0.0
net.5,13,20,0.0
net.5,14,0,0.0
net.5,14,1,0.0
net.5,14,2,0.0
net.5,14,3,0.0
net.5,14,4,0.0
net.5,14,5,0.0
net.5,14,6,0.0
net.5,14,7,0.0
net.5,14,8,0.006029584910720587
net.5,14,9,0.0027562028844840825
net.5,14,10,0.0010947405171464197
net.5,14,11,0.0006253622632357292
net.5,14,12,0.0
net.5,14,13,0.0
net.5,14,14,0.0
net.5,14,15,0.0
net.5,14,16,0.0
net.5,14,17,0.0
net.5,14,18,0.0
net.5,14,19,0.0
net.5,14,20,0.0
net.5,15,0,0.0
net.5,15,1,0.0
net.5,15,2,0.0
net.5,15,3,0.0
net.5,15,4,0.0
net.5,15,5,0.0
net.5,15,6,0.0
net.5,15,7,0.0
net.5,15,8,0.0
net.5,15,9,2.7476724842045996e-06
net.5,15,10,0.0020213490643072873
net.5,15,11,0.005391551181674004
net.5,15,12,0.0006418603879865259
net.5,15,13,0.0
net.5,15,14,0.0
net.5,15,15,0.0
net.5,15,16,0.0
net.5,15,17,0.0
net.5,15,18,0.0
net.5,15,19,0.0
net.5,15,20,0.0
net.5,16,0,0.0
net.5,16,1,0.0
net.5,16,2,0.0
net.5,16,3,0.0
net.5,16,4,0.0
net.5,16,5,0.0
net.5,16,6,0.003339644696097821
net.5,16,7,0.0028538797050714493
net.5,16,8,0.001033394190017134
net.5,16,9,0.000865619964315556
net.5,16,10,0.0004347767780927825
net.5,16,11,0.0008387950801989064
net.5,16,12,0.0007264748346642591
net.5,16,13,0.0
net.5,16,14,0.0
net.5,16,15,0.0
net.5,16,16,0.0
net.5,16,17,0.0
net.5,16,18,0.0
net.5,16,19,0.0
net.5,16,20,0.0
net.5,17,0,0.0
net.5,17,1,0.0
net.5,17,2,0.0
net.5,17,3,0.0
net.5,17,4,0.0
net.5,17,5,0.0
net.5,17,6,0.0
net.5,17,7,0.0
net.5,17,8,0.0
net.5,17,9,0.001633367472095415
net.5,17,10,0.0026203334564343095
net.5,17,11,0.0
net.5,17,12,0.0
net.5,17,13,0.0
net.5,17,14,0.0
net.5,17,15,0.0
net.5,17,16,0.0
net.5,17,17,0.0
net.5,17,18,0.0
net.5,17,19,0.0
net.5,17,20,0.0
net.5,18,0,0.0
net.5,18,1,0.0
net.5,18,2,0.0
net.5,18,3,0.0
net.5,18,4,0.0
net.5,18,5,0.0
net.5,18,6,0.0
net.5,18,7,0.0
net.5,18,8,0.0019123684614896774
net.5,18,9,0.0027552752871997654
net.5,18,10,0.0012095371785108
net.5,18,11,0.00046019461296964437
net.5,18,12,0.0
net.5,18,13,0.0
net.5,18,14,0.0
net.5,18,15,0.0
net.5,18,16,0.0
net.5,18,17,0.0
net.5,18,18,0.0
net.5,18,19,0.0
net.5,18,20,0.0
net.5,19,0,0.0
net.5,19,1,0.0
net.5,19,2,0.0
net.5,19,3,0.0
net.5,19,4,0.0
net.5,19,5,0.0
net.5,19,6,0.0
net.5,19,7,4.112968918779103e-06
net.5,19,8,0.0006302671399680548
net.5,19,9,0.0003003563833772205
net.5,19,10,0.0015705802361480892
net.5,19,11,0.0032422768999822438
net.5,19,12,0.0019674321229103953
net.5,19,13,4.841636337005184e-05
net.5,19,14,0.0
net.5,19,15,0.0
net.5,19,16,0.0
net.5,19,17,0.0
net.5,19,18,0.0
net.5,19,19,0.0
net.5,19,20,0.0
net.5,20,0,0.0
net.5,20,1,0.0
net.5,20,2,0.0
net.5,20,3,0.0
net.5,20,4,0.0
net.5,20,5,0.0
net.5,20,6,0.0
net.5,20,7,0.0
net.5,20,8,0.0
net.5,20,9,0.0004905066634819377
net.5,20,10,0.0029320867033675313
net.5,20,11,0.0015212728758342564
net.5,20,12,9.336961227290885e-06
net.5,20,13,0.0
net.5,20,14,0.0
net.5,20,15,0.0
net.5,20,16,0.0
net.5,20,17,0.0
net.5,20,18,0.0
net.5,20,19,0.0
net.5,20,20,0.0
net.5,21,0,0.0
net.5,21,1,0.0
net.5,21,2,0.0
net.5,21,3,0.0
net.5,21,4,0.0
net.5,21,5,0.0
net.5,21,6,0.0
net.5,21,7,0.0
net.5,21,8,0.0
net.5,21,9,7.204827170426142e-05
net.5,21,10,0.0019808841170743108
net.5,21,11,0.0003897021306329407
net.5,21,12,0.0
net.5,21,13,0.0
net.5,21,14,0.0
net.5,21,15,0.0
net.5,21,16,0.0
net.5,21,17,0.0
net.5,21,18,0.0
net.5,21,19,0.0
net.5,21,20,0.0
net.5,22,0,0.0
net.5,22,1,0.0
net.5,22,2,0.0
net.5,22,3,0.0
net.5,22,4,0.0
net.5,22,5,0.0
net.5,22,6,0.0
net.5,22,7,0.0
net.5,22,8,0.0
net.5,22,9,8.24811222628341e-05
net.5,22,10,0.00011333095608279109
net.5,22,11,0.0004713644157163799
net.5,22,12,0.0001954908984771464
net.5,22,13,0.0
net.5,22,14,0.0
net.5,22,15,0.0
net.5,22,16,0.0
net.5,22,17,0.0
net.5,22,18,0.0
net.5,22,19,0.0
net.5,22,20,0.0
net.5,23,0,0.0
net.5,23,1,0.0
net.5,23,2,0.0
net.5,23,3,0.0
net.5,23,4,0.0
net.5,23,5,0.0
net.5,23,6,0.0
net.5,23,7,0.0
net.5,23,8,0.0
net.5,23,9,2.157543667635764e-05
net.5,23,10,5.672808038070798e-05
net.5,23,11,4.164805858408727e-06
net.5,23,12,0.0
net.5,23,13,0.0
net.5,23,14,0.0
net.5,23,15,0.0
net.5,23,16,0.0
net.5,23,17,0.0
net.5,23,18,0.0
net.5,23,19,0.0
net.5,23,20,0.0
net.5,24,0,0.0
net.5,24,1,0.0
net.5,24,2,0.0
net.5,24,3,0.0
net.5,24,4,0.0
net.5,24,5,0.0
net.5,24,6,0.0
net.5,24,7,0.0015533176920143887
net.5,24,8,0.004193280008621514
net.5,24,9,0.001293366432946641
net.5,24,10,0.0010835031425813213
net.5,24,11,0.0005066063367848983
net.5,24,12,0.0007468445037375204
net.5,24,13,0.0009320897952420637
net.5,24,14,0.0
net.5,24,15,0.0
net.5,24,16,0.0
net.5,24,17,0.0
net.5,24,18,0.0
net.5,24,19,0.0
net.5,24,20,0.0
net.5,25,0,0.0
net.5,25,1,0.0
net.5,25,2,0.0
net.5,25,3,0.0
net.5,25,4,0.0
net.5,25,5,0.0
net.5,25,6,1.1605083102494973e-05
net.5,25,7,0.0010484412050573155
net.5,25,8,0.0020140926353633404
net.5,25,9,0.0005466884904308245
net.5,25,10,0.0003812861323240213
net.5,25,11,9.62380299824872e-05
net.5,25,12,0.0
net.5,25,13,0.0
net.5,25,14,0.0
net.5,25,15,0.0
net.5,25,16,0.0
net.5,25,17,0.0
net.5,25,18,0.0
net.5,25,19,0.0
net.5,25,20,0.0
net.5,26,0,0.0
net.5,26,1,0.0
net.5,26,2,0.0
net.5,26,3,0.0
net.5,26,4,0.0
net.5,26,5,0.0
net.5,26,6,5.050717209087452e-05
net.5,26,7,0.0003809577756328508
net.5,26,8,0.0005151143841430894
net.5,26,9,0.0003865961916744709
net.5,26,10,0.0009660754585638642
net.5,26,11,0.0020003093231935054
net.5,26,12,0.00029181446734583005
net.5,26,13,0.0
net.5,26,14,0.0
net.5,26,15,0.0
net.5,26,16,0.0
net.5,26,17,0.0
net.5,26,18,0.0
net.5,26,19,0.0
net.5,26,20,0.0
net.5,27,0,0.0
net.5,27,1,0.0
net.5,27,2,0.0
net.5,27,3,0.0
net.5,27,4,0.0
net.5,27,5,0.0
net.5,27,6,0.00016525581304449588
net.5,27,7,0.0009650663414504379
net.5,27,8,0.0005887983643333428
net.5,27,9,0.0002028783710557036
net.5,27,10,0.0003142488785670139
net.5,27,11,0.00015157382222241722
net.5,27,12,0.0
net.5,27,13,0.0
net.5,27,14,0.0
net.5,27,15,0.0
net.5,27,16,0.0
net.5,27,17,0.0
net.5,27,18,0.0
net.5,27,19,0.0
net.5,27,20,0.0
net.5,28,0,0.0
net.5,28,1,0.0
net.5,28,2,0.0
net.5,28,3,0.0
net.5,28,4,0.0
net.5,28,5,0.0
net.5,28,6,0.0
net.5,28,7,0.0
net.5,28,8,1.6366032127734798e-05
net.5,28,9,0.0018366276344750077
net.5,28,10,0.0031045388896018267
net.5,28,11,4.127705005885218e-05
net.5,28,12,0.0
net.5,28,13,0.0
net.5,28,14,0.0
net.5,28,15,0.0
net.5,28,16,0.0
net.5,28,17,0.0
net.5,28,18,0.0
net.5,28,19,0.0
net.5,28,20,0.0
net.5,29,0,0.0
net.5,29,1,0.0
net.5,29,2,0.0
net.5,29,3,0.0
net.5,29,4,0.0
net.5,29,5,0.0
net.5,29,6,0.0
net.5,29,7,6.044387282599928e-05
net.5,29,8,0.0005362391430026037
net.5,29,9,0.0008514251130691264
net.5,29,10,0.0027223805082030594
net.5,29,11,0.0010018539906013757
net.5,29,12,0.0
net.5,29,13,0.0
net.5,29,14,0.0
net.5,29,15,0.0
net.5,29,16,0.0
net.5,29,17,0.0
net.5,29,18,0.0
net.5,29,19,0.0
net.5,29,20,0.0
net.5,30,0,0.0
net.5,30,1,0.0
net.5,30,2,0.0
net.5,30,3,0.0
net.5,30,4,0.0
net.5,30,5,0.0
net.5,30,6,0.0
net.5,30,7,0.0
net.5,30,8,0.0
net.5,30,9,8.937040843193245e-05
net.5,30,10,7.291198926395737e-05
net.5,30,11,0.0003888036953867413
net.5,30,12,0.0004935011165798642
net.5,30,13,0.00014679384185001254
net.5,30,14,0.0
net.5,30,15,0.0
net.5,30,16,0.0
net.5,30,17,0.0
net.5,30,18,0.0
net.5,30,19,0.0
net.5,30,20,0.0
net.5,31,0,0.0
net.5,31,1,0.0
net.5,31,2,0.0
net.5,31,3,0.0
net.5,31,4,0.0
net.5,31,5,0.0
net.5,31,6,0.0
net.5,31,7,0.0
net.5,31,8,0.0005469085645017913
net.5,31,9,0.00043982622628391255
net.5,31,10,0.001016570720821619
net.5,31,11,0.0035703143221326172
net.5,31,12,0.002398601151071489
net.5,31,13,0.0008042086701607332
net.5,31,14,0.0
net.5,31,15,0.0
net.5,31,16,0.0
net.5,31,17,0.0
net.5,31,18,0.0
net.5,31,19,0.0
net.5,31,20,0.0
